Name,Reference,Left,KWIC,Right,variant,potential_passive,verb_transitivity,complement,lemma
"PA608695,Untermaier, Cécile","PA608695,2020-05-08",chose qu'' être appelé par un agent privé qui vous prévient que vous avez été en contact avec telle ou telle personne et que,vous devriez vous faire tester,". Ce genre d'' informations, c'' est de mon médecin que j'' ai envie de les entendre. Malgré l'' urgence et la grande anxiété",se faire,1,transitive,0,tester
"PA721202,Coquerel, Éric","PA721202,2020-05-08","trois jours, du cas d'' une personne proche d'' un malade du Covid auquel le médecin avait fait une ordonnance pour qu'' elle",se fasse tester,"–, et c'' est essentiel. Mais cette démarche doit être fondée sur le principe du volontariat, dont nous pensons qu'' il est",se faire,1,transitive,0,tester
"PA642788,Véran, Olivier","PA642788,2020-05-08","malades sera transmise à la médecine de ville ; lorsque l'' épidémie a commencé, la consigne était de composer le 15 et de",se faire soigner,à l'' hôpital. La médecine de ville va passer en première ligne où elle remplira des fonctions plus complexes. Il est donc,se faire,1,transitive,0,soigner
"PA720684,Dumont, Pierre-Henri","PA720684,2020-05-14",la version originale du texte. Mes collègues de la République en marche pourront ainsi réparer leur erreur et éviter de,se faire exclure,"de leur mouvement. Blague à part, il y a là un vrai sujet : quand un étranger vient en France avec un visa étudiant, c'' est",se faire,1,transitive,0,exclure
"PA721600,Rossi, Laurianne","PA721600,2020-05-18","les personnes de leur entourage qu'' elles sont potentiellement contaminées, afin de les inciter à s'' isoler et",se faire tester,". Certes, nous ne disposons que de quelques jours de recul sur ce dispositif. Toutefois, il est essentiel que la",se faire,1,transitive,0,tester
"PA722086,Taquet, Adrien","PA722086,2020-05-19",pas encore assez : nous devons être absolument certains qu'' aucune personne symptomatique n'' hésite à consulter et à,se faire tester,". C '' est la raison pour laquelle, dès cette semaine, nous allons mobiliser notre capacité de tests pour aller au-devant",se faire,1,transitive,0,tester
"PA722086,Taquet, Adrien","PA722086,2020-05-19",capacité de tests pour aller au-devant des Français et proposer à chacun de ceux qui présentent des symptômes d'' aller,se faire tester,"au moindre doute. Il y aura davantage de tests grâce aux drives, ces espaces de prélèvements désormais bien connus,",se faire,1,transitive,0,tester
"PA722086,Taquet, Adrien","PA722086,2020-05-19","a fait tout à l'' heure Jérôme Salomon , le directeur général de la santé –, chaque Français qui pense avoir des symptômes à",se faire tester,. Les publics fragiles résidant dans des lieux confinés feront par ailleurs l'' objet de tests massifs. Avons - nous les,se faire,1,transitive,0,tester
"PA642788,Véran, Olivier","PA642788,2020-05-20",de soins courants. J '' ai même dû sonner l'' alerte à plusieurs reprises pour enjoindre les patients de continuer de,se faire soigner,et dépister. J'' espère avoir répondu à votre question ! La parole est à Mme Christine Pires Beaune . La crise sanitaire,se faire,1,transitive,0,soigner
"PA642788,Véran, Olivier","PA642788,2020-05-20",de soins courants. J '' ai même dû sonner l'' alerte à plusieurs reprises pour enjoindre les patients de continuer de,se faire soigner et dépister,. J'' espère avoir répondu à votre question ! La parole est à Mme Christine Pires Beaune . La crise sanitaire est traversée,se faire,1,transitive,0,dépister
"PA642788,Véran, Olivier","PA642788,2020-05-27",qu'' une personne avec qui j'' étais ce matin au travail développe des symptômes ce soir – de la fièvre – et qu'' elle décide de,se faire tester,"demain matin. Elle aura les résultats du test demain soir, mais dès lors qu'' un risque existait, son médecin lui aura dit",se faire,1,transitive,0,tester
"PA642788,Véran, Olivier","PA642788,2020-05-27","sur les 3 100 sites de prélèvements de test PCR virologiques. Grâce à la géolocalisation, chaque Français sait où aller",se faire dépister,". Ce site a déjà été consulté plus de 400 000 fois. Les Français aiment le numérique, et c'' est normal : il irrigue",se faire,1,transitive,0,dépister
"PA331567,de La Raudière, Laure","PA331567,2020-05-27","négatifs : si l'' on est contaminé, les personnes avec lesquelles on a été en contact recevront une notification et iront",se faire tester,. Et s'' il y a un mur entre les deux ? Le Bluetooth passe au travers ! Il ne s'' agit pas du tout de la même notion de faux positifs,se faire,1,transitive,0,tester
"PA721210,Corbière, Alexis","PA721210,2020-06-04","donc pas ! Et même si je vous prenais au mot, cela signifierait que c'' est moi, et non vous, le défenseur des riches qui",se font voler,"par les banques ! Franchement , qu'' est -ce qui justifie qu'' une opération qui coûte 75 centimes à une banque soit",se faire,1,transitive,par,voler
"PA720454,Houbron, Dimitri","PA720454,2020-06-05","circonscription, de maires battus dès le premier tour qui ont dû prolonger leur mandat ou de maires en ballottage qui",se font conseiller,"par leurs adversaires. Cela a été rendu possible par le Gouvernement , qui a été soucieux d'' adapter la vie démocratique",se faire,1,transitive,par,conseiller
"PA720512,Pietraszewski, Laurent","PA720512,2020-06-08",de 700 000 par semaine ; l'' organisation d'' opérations destinées à inciter les habitants qui le souhaitent viennent,se faire tester,"directement – Mme Lazaar en a parlé ; le soutien aux EHPAD ... Les ARS ont également coordonné le contact tracing, de",se faire,1,transitive,0,tester
"PA608741,Tolmont, Sylvie","PA608741,2020-06-09","et de laisser américaniser la France , alors que notre histoire n'' a rien de comparable avec celle des États-Unis .",Vous vous faites applaudir,"par Mme Le Pen ! Face à ceux qui détestent la France , nous sommes heureusement encore nombreux à l'' aimer et à vouloir la",se faire,1,transitive,par,applaudir
"PA345619,Philippe, Édouard","PA345619,2020-06-09",". Voilà, monsieur le député, les mesures effectives qui sont prises. Tout indique que leurs effets commenceront à",se faire remarquer,"à partir du mois de septembre prochain. Toutefois, ni vous, ni moi, ni aucun de ceux qui connaissent la situation",se faire,1,transitive,0,remarquer
"PA267780,Firmin Le Bodo, Agnès","PA267780,2020-06-09","d'' immatriculation. Il semble que le confinement n'' ait pas calmé l'' ardeur de ces jeunes à vouloir faire parler d'' eux,",se faire connaître et se reconnaître,", notamment à l'' aide des réseaux sociaux, dans ce qu'' ils considèrent donc comme une performance. Selon les chiffres du",se faire,1,transitive,0,reconnaître
"PA719436,Meizonnet, Nicolas","PA719436,2020-06-09","deux mots : impréparation et amateurisme. Et que dire de l'' accueil au sein des urgences de nos hôpitaux, où le personnel",se fait parfois insulter,", voire agresser, où il faut parfois patienter une journée entière pour être vu par un médecin, avant de finir par passer",se faire,1,transitive,0,insulter
"PA720952,Taché, Aurélien","PA720952,2020-06-11","de salaire élevé, il peut se révéler inefficace, voire dangereux. Je signale par ailleurs que les jeunes ayant du mal à",se faire embaucher,"à 2,5 SMIC sont également, dans certains cas, discriminés en raison de leur origine. J'' espère donc, mon cher collègue,",se faire,1,transitive,0,embaucher
"PA1874,Le Fur, Marc","PA1874,2020-06-18",", suivi de deux pas en arrière ; évitez cette abomination – j'' emploie le mot sciemment. Que ne l'' avez - vous fait plus tôt !",Je veux me faire comprendre,": je suis moins subtil que le président du groupe majoritaire, mais, au moins, je me fais comprendre. Évitez que 100 000",se faire,1,transitive,0,comprendre
"PA1874,Le Fur, Marc","PA1874,2020-06-18","fait plus tôt ! Je veux me faire comprendre : je suis moins subtil que le président du groupe majoritaire, mais, au moins,",je me fais comprendre,. Évitez que 100 000 personnes ne soient victimes de votre décision. Regardez vos turpitudes ! La parole est à Mme,se faire,1,transitive,0,comprendre
"PA335612,Lecoq, Jean-Paul","PA335612,2020-06-18",il faut tout arrêter et remettre l'' humain au cœur de la politique hospitalière – l'' humain qui soigne et l'' humain qui,se fait soigner,. Un meilleur cadre de travail pour un meilleur cadre de soins. Cela ne se fera pas en réorganisant les hôpitaux ; ce qu'' il,se faire,1,transitive,0,soigner
"PA695100,Habib, Meyer","PA695100,2020-06-22",ses citoyens. La sécurité est la première des libertés. Un Français doit pouvoir faire ses courses avec son fils sans,se faire assassiner,", comme ce fut le cas il y a quelques semaines dans la Drôme . Le risque zéro n'' existe pas, mais tout doit être mis en œuvre",se faire,1,transitive,0,assassiner
"PA720854,Testé, Stéphane","PA720854,2020-06-24","aux communes. À cet effet, l'' amendement précise que le directeur d'' école peut – j'' insiste sur le verbe "" peut "" –",se faire assister,et accompagner par les services municipaux compétents. Quel est l'' avis de la commission ? L'' amendement est satisfait,se faire,1,transitive,par,assister
"PA720854,Testé, Stéphane","PA720854,2020-06-24","aux communes. À cet effet, l'' amendement précise que le directeur d'' école peut – j'' insiste sur le verbe "" peut "" –",se faire assister et accompagner,par les services municipaux compétents. Quel est l'' avis de la commission ? L'' amendement est satisfait par celui de Mme,se faire,1,transitive,par,accompagner
"PA722118,Sylla, Sira","PA722118,2020-07-01",", les symboles sont importants ! La France n'' est plus attendue en Afrique . Nous avons une histoire ancienne et commune.",Nous nous faisons dépasser,"par les Chinois et les Turcs . Allez - vous laisser faire ? La parole est à M. François-Michel Lambert , pour soutenir l''",se faire,1,transitive,par,dépasser
"PA1206,Dupont-Aignan, Nicolas","PA1206,2020-07-15","votre nouveau ministre de l'' insécurité et de l'' injustice, M. Dupond-Moretti , légitimait le laxisme judiciaire et",se faisait acclamer,par les détenus de Fresnes ! Ces derniers ont bien compris que le Président de la République ne voulait pas se donner les,se faire,1,transitive,par,acclamer
"PA718926,Dharréville, Pierre","PA718926,2020-07-16","qu'' il y a un problème dans le traitement des personnels hospitaliers. Là encore, il y a deux possibilités : soit",vous cherchez à vous faire pardonner,"à peu de frais, mais le procédé est voué à l'' échec ; soit vous vous dites qu'' en les aidant à partir en vacances, vous les",se faire,1,transitive,0,pardonner
"PA720684,Dumont, Pierre-Henri","PA720684,2020-07-16","trois dernières années, l'' insécurité a explosé dans notre pays. Partout l'' autorité de l'' État recule. Des gendarmes",se font assassiner,. Des bandes rivales s'' échangent des rafales d'' armes automatiques. Un chauffeur de bus se fait lyncher pour un ticket,se faire,1,transitive,0,assassiner
"PA720684,Dumont, Pierre-Henri","PA720684,2020-07-16",gendarmes se font assassiner. Des bandes rivales s'' échangent des rafales d'' armes automatiques. Un chauffeur de bus,se fait lyncher,pour un ticket et trois masques. Des pompiers en intervention sont visés par des tirs d'' armes à feu. Plus aucune,se faire,1,transitive,0,lyncher
"PA642788,Véran, Olivier","PA642788,2020-07-16",preuve d'' une vigilance constante au cours des jours et des semaines à venir. Les Français qui le souhaitent pourront,se faire tester,"sur leur lieu de vacances ; ils pourront obtenir des masques, accéder à des consultations médicales ou à des",se faire,1,transitive,0,tester
"PA721960,Obono, Danièle","PA721960,2020-07-27","qui se mobilisent depuis des années, parfois des décennies et qui, d'' engagements non tenus en aléas électoralistes,",se font balader,"depuis huit ans – attendent de l'' Assemblée un message simple et clair : lorsqu'' une technique est légale, on ne peut en",se faire,1,transitive,0,balader
"PA720286,Fiat, Caroline","PA720286,2020-07-28","que mon fils m'' en veuille, mais non, alors je le répète – j'' ai été enceinte à 17 ans. Mes parents ont vu leur fille",se faire traiter,"de tous les noms. On nous annonçait, à mon fils et moi, le pire avenir. Or nous voici aujourd''hui, moi députée, sur ces",se faire,1,transitive,0,traiter
"PA720568,Thill, Agnès","PA720568,2020-07-30",", alors que l'' on ne dit rien, c'' est tout de même un peu fort. Par ailleurs, on doit pouvoir être contre le projet de loi sans",se faire traiter,"systématiquement d'' homophobe. Personne ici n'' est homophobe. Si ! Comment ça, "" Si ! "" ? Je vous invite à ne pas accuser d''",se faire,1,transitive,0,traiter
