"corpus","preloaded/ske_parlamint21_fr"
"subcorpus","-"
"concordance size","1193"
"query","Query:[lemma=""se""] [lemma=""faire""] []{0,3} [tag=""V.N.*""] | [lemma=""je""] []{0,3} [lemma=""me""] [lemma=""faire""] []{0,3} [tag=""V.N.*""] | [lemma=""tu""] []{0,3} [lemma=""te""] [lemma=""faire""] []{0,3} [tag=""V.N.*""] | [lemma=""vous""] [tag!=""Fc""]{0,3} [lemma=""vous""] [lemma=""faire""] []{0,3} [tag=""V.N.*""] | [lemma=""nous""] [tag!=""Fc""]{0,3} [lemma=""nous""] [lemma=""faire""] []{0,3} [tag=""V.N.*""]"
"Reference","Left","KWIC","Right"
"PA331481,2020-04-17","ce rôle de protection. Je ne laisserai pas de grandes entreprises stratégiques, nécessaires à notre indépendance,","se faire racheter","soit par des fonds étrangers, soit par des puissances étrangères, pour la raison que nous n'' aurions pas investi le"
"PA759832,2020-04-17",". Il faut aussi viser à l'' efficacité. Si vous instaurez une zone franche aujourd''hui, l'' incidence sur les impôts","se fera sentir",", pour l'' essentiel, en 2021. Je souscris aux propos du rapporteur général : allons au bout du travail entamé au sujet des"
"PA333421,2020-04-17","a reçu des aides peut paraître cohérent, mais on sait bien que de très nombreuses petites entreprises, dont le gérant ne","se fait pas forcément beaucoup payer","et s'' est d'' ailleurs parfois endetté pour racheter son entreprise, comptent sur le versement de dividendes."
"PA721486,2020-04-17","restée sans réponse. Pour couvrir leurs risques, certains employeurs souscrivent un contrat de prévoyance, afin de","se faire rembourser","la part qui reste à leur charge lors d'' un arrêt maladie. Malheureusement, nombre d'' assurances ont refusé de prendre en"
"PA345619,2020-04-28",", nous constituerons des brigades chargées de remonter la liste des cas contacts, de les appeler, de les inviter à","se faire tester","en leur indiquant à quel endroit ils doivent se rendre, puis à vérifier que ces tests ont bien eu lieu et que leurs"
"PA267318,2020-04-28","c'' est évidemment de relancer une économie qui tourne au ralenti depuis plusieurs semaines. Les effets commencent à","se faire durement sentir","pour nos entrepreneurs, nos commerçants, nos artisans, nos indépendants et tous les Français pour lesquels le"
"PA721328,2020-05-05","qui dépendent de leur compétence. Mais la politique d'' opposition systématique a repris son cours et des voix","se font entendre","qui contestent la réouverture de ces premiers lieux de savoir et de citoyenneté que sont les écoles publiques"
"PA719608,2020-05-07","continuaient d'' être inquiets, le maire de Béziers a proposé à tout le personnel des crèches et des écoles de","se faire tester",", pour que ceux qui sont contaminés le sachent et que tous les autres puissent retourner travailler sans crainte et sans"
"PA609590,2020-05-08","dans notre pays – et il le fait sans leur consentement – ce qui peut exister dans d'' autres cas. Oui, c'' est vrai. Ce fichage","se fait à partir","des déclarations de personnes qui disent : j'' ai rencontré mon voisin, ma maîtresse, mon amant, bref, toute une smala. C"
"PA608695,2020-05-08","chose qu'' être appelé par un agent privé qui vous prévient que vous avez été en contact avec telle ou telle personne et que","vous devriez vous faire tester",". Ce genre d'' informations, c'' est de mon médecin que j'' ai envie de les entendre. Malgré l'' urgence et la grande anxiété"
"PA721202,2020-05-08","trois jours, du cas d'' une personne proche d'' un malade du Covid auquel le médecin avait fait une ordonnance pour qu'' elle","se fasse tester","–, et c'' est essentiel. Mais cette démarche doit être fondée sur le principe du volontariat, dont nous pensons qu'' il est"
"PA642788,2020-05-08","malades sera transmise à la médecine de ville ; lorsque l'' épidémie a commencé, la consigne était de composer le 15 et de","se faire soigner","à l'' hôpital. La médecine de ville va passer en première ligne où elle remplira des fonctions plus complexes. Il est donc"
"PA703535,2020-05-12","monuments. Vous l'' avez signalé : dans les départements verts, une offre "" nature et culture "" commence d'' ores et déjà à","se faire jour, pour permettre","aux Français de prendre un bol d'' air si nécessaire après la période traumatique que nous avons vécue. Je vous le"
"PA720684,2020-05-14","la version originale du texte. Mes collègues de la République en marche pourront ainsi réparer leur erreur et éviter de","se faire exclure","de leur mouvement. Blague à part, il y a là un vrai sujet : quand un étranger vient en France avec un visa étudiant, c'' est"
"PA719938,2020-05-15","nombre de ces sujets que nous discutons depuis hier. Il y aura donc deux temporalités : les effets de la crise sanitaire","se feront sentir","bien au-delà de la fin de l'' état d'' urgence sanitaire. C '' est de cela qu'' il faut débattre, car c'' est de cela que nous avons"
"PA748954,2020-05-15","une disposition législative ou réglementaire. À force de prolonger des expériences sans savoir ce qu'' elles valent,","nous risquons de nous faire exploser","la machine à la figure ! Ces décisions relèvent du Parlement . Attendons le rapport qui sera remis au 1er octobre 2020"
"PA721600,2020-05-18","les personnes de leur entourage qu'' elles sont potentiellement contaminées, afin de les inciter à s'' isoler et","se faire tester",". Certes, nous ne disposons que de quelques jours de recul sur ce dispositif. Toutefois, il est essentiel que la"
"PA721486,2020-05-18",", cette crise a provoqué une hausse historique et brutale du nombre de chômeurs, dont les conséquences économiques","se feront sentir","pendant plusieurs mois. Le déconfinement n'' inversera hélas pas cette tendance. Oui , sans doute fallait - il une"
"PA722086,2020-05-19","pas encore assez : nous devons être absolument certains qu'' aucune personne symptomatique n'' hésite à consulter et à","se faire tester",". C '' est la raison pour laquelle, dès cette semaine, nous allons mobiliser notre capacité de tests pour aller au-devant"
"PA722086,2020-05-19","capacité de tests pour aller au-devant des Français et proposer à chacun de ceux qui présentent des symptômes d'' aller","se faire tester","au moindre doute. Il y aura davantage de tests grâce aux drives, ces espaces de prélèvements désormais bien connus,"
"PA722086,2020-05-19","a fait tout à l'' heure Jérôme Salomon , le directeur général de la santé –, chaque Français qui pense avoir des symptômes à","se faire tester",". Les publics fragiles résidant dans des lieux confinés feront par ailleurs l'' objet de tests massifs. Avons - nous les"
"PA642788,2020-05-20","de soins courants. J '' ai même dû sonner l'' alerte à plusieurs reprises pour enjoindre les patients de continuer de","se faire soigner","et dépister. J'' espère avoir répondu à votre question ! La parole est à Mme Christine Pires Beaune . La crise sanitaire"
"PA642788,2020-05-20","de soins courants. J '' ai même dû sonner l'' alerte à plusieurs reprises pour enjoindre les patients de continuer de","se faire soigner et dépister",". J'' espère avoir répondu à votre question ! La parole est à Mme Christine Pires Beaune . La crise sanitaire est traversée"
"PA719448,2020-05-26","fait confiance aux soignants. Ils se sont adaptés rapidement à une situation inédite sans qu'' une seule lamentation","se fasse entendre",", sans qu'' une seule hésitation se manifeste. Leur expertise et leur connaissance du terrain n'' ont jamais fait défaut,"
"PA642788,2020-05-27","protégés, et plus tôt qu'' ils ne le sont aujourd''hui. On a montré récemment que près de 45 % des transmissions du virus","se font à partir","de personnes asymptomatiques : l'' enjeu est donc de dépister le plus tôt possible une personne à risque pour éviter qu''"
"PA642788,2020-05-27","qu'' une personne avec qui j'' étais ce matin au travail développe des symptômes ce soir – de la fièvre – et qu'' elle décide de","se faire tester","demain matin. Elle aura les résultats du test demain soir, mais dès lors qu'' un risque existait, son médecin lui aura dit"
"PA642788,2020-05-27","sur les 3 100 sites de prélèvements de test PCR virologiques. Grâce à la géolocalisation, chaque Français sait où aller","se faire dépister",". Ce site a déjà été consulté plus de 400 000 fois. Les Français aiment le numérique, et c'' est normal : il irrigue"
"PA331567,2020-05-27","négatifs : si l'' on est contaminé, les personnes avec lesquelles on a été en contact recevront une notification et iront","se faire tester",". Et s'' il y a un mur entre les deux ? Le Bluetooth passe au travers ! Il ne s'' agit pas du tout de la même notion de faux positifs"
"PA342415,2020-06-02","demandes d'' IVG hors délai. Il ne fait pas donc pas de doute que le confinement a dans ce domaine des effets délétères, qui","se feront sentir","encore plusieurs semaines. Vous avez instauré un numéro vert, facilité la téléconsultation ou encore allongé le"
"PA720630,2020-06-02","mais ne rompaient pas, portés par un souffle défiant la tempête, celui d'' une nation retrouvée et unie qui voulait","se faire entendre","d'' un même cœur – une nation pourtant si déchirée depuis près de trois ans. Que faire alors pour traduire cette émotion et"
"PA1206,2020-06-02","de l'' hôpital de Mulhouse – je vous renvoie à l'' article de Courrier international . Voilà où nous en sommes arrivés ! Et","vous pensez que vous ferez oublier","avec un chèque-vacances la sélection par l'' âge, qui s'' apparente à un "" tri "" et qui est une indignité nationale. Vous"
"PA721210,2020-06-04","donc pas ! Et même si je vous prenais au mot, cela signifierait que c'' est moi, et non vous, le défenseur des riches qui","se font voler","par les banques ! Franchement , qu'' est -ce qui justifie qu'' une opération qui coûte 75 centimes à une banque soit"
"PA720996,2020-06-04",", car nombre de mes compatriotes sont encore aujourd''hui coincés à l'' étranger à cause la pandémie et ne peuvent pas","se faire rembourser","leur billet d'' avion, par exemple, ou ne peuvent même pas solliciter leur assurance. C '' est une véritable catastrophe."
"PA721226,2020-06-04","au besoin d'' indemnisation des personnes concernées – puisqu'' on ne sait pas, précisément, à quel rythme ce besoin","se fera sentir",". La parole est à M. Gilles Le Gendre . Je réagirai d'' un mot à l'' intervention que nous venons d'' entendre. Madame Rubin , le"
"PA720454,2020-06-05","circonscription, de maires battus dès le premier tour qui ont dû prolonger leur mandat ou de maires en ballottage qui","se font conseiller","par leurs adversaires. Cela a été rendu possible par le Gouvernement , qui a été soucieux d'' adapter la vie démocratique"
"PA607619,2020-06-08","stations de montagne, à des régions comme la Bretagne ou la Corse , où les effets de l'' inflation du prix de l'' immobilier","se font sentir",", au point qu'' il est très difficile pour les résidents permanents de se loger là où ils travaillent. À ces questions"
"PA719640,2020-06-08","de comparaison, l'' Allemagne emploie un million de personnes pour 11 millions d'' hectares. Ces chiffres doivent non","nous décourager mais nous faire prendre","conscience du potentiel formidable de notre pays en matière de bois. À l'' instar des pays d'' Europe du Nord par exemple,"
"PA335612,2020-06-08","réprimées par leurs directions. Au Havre , les manifestants ont même dû se percher sur le toit de l'' hôpital pour","se faire entendre",". Pour mettre fin à ce carnage, les députés communistes exigent non pas une énième réorganisation, mais de nouveaux"
"PA335612,2020-06-08","réprimées par leurs directions. Au Havre , les manifestants ont même dû se percher sur le toit de l'' hôpital pour","se faire entendre. Pour mettre","fin à ce carnage, les députés communistes exigent non pas une énième réorganisation, mais de nouveaux moyens pour l''"
"PA720512,2020-06-08","de 700 000 par semaine ; l'' organisation d'' opérations destinées à inciter les habitants qui le souhaitent viennent","se faire tester","directement – Mme Lazaar en a parlé ; le soutien aux EHPAD ... Les ARS ont également coordonné le contact tracing, de"
"PA764388,2020-06-09","celui qui vend un voyage et ses propres fournisseurs. Les organisateurs de voyages scolaires devraient donc pouvoir","se faire rembourser","une prestation qui, en l'' espèce, a fait l'' objet d'' une résolution – pour force majeure ou pour circonstances"
